date,category,amount,payment_method,description,month,month_num,day_of_week,is_weekend,week_of_year,transaction_id,quarter,week_part,expense_size,is_essential,cumulative_monthly_spend,day_of_month,vs_monthly_avg
2024-12-06,Transportation,771,Cash,Petrol,December,12,Friday,0,49,TXN1941,Q4 (Oct-Dec),Weekday,Medium (500-2000),Non-Essential,42675,6,-67.97
2024-12-07,Food & Dining,2870,Net Banking,Zomato order,December,12,Saturday,1,49,TXN1942,Q4 (Oct-Dec),Weekend,Large (2000-5000),Non-Essential,45545,7,19.24
2024-12-07,Transportation,591,UPI,Auto rickshaw,December,12,Saturday,1,49,TXN1943,Q4 (Oct-Dec),Weekend,Medium (500-2000),Non-Essential,46136,7,-75.45
2024-12-07,Health,4781,Net Banking,Health checkup,December,12,Saturday,1,49,TXN1944,Q4 (Oct-Dec),Weekend,Large (2000-5000),Essential,50917,7,98.64
2024-12-07,Groceries,1470,UPI,D-Mart shopping,December,12,Saturday,1,49,TXN1945,Q4 (Oct-Dec),Weekend,Medium (500-2000),Essential,52387,7,-38.92
2024-12-07,Travel,9719,Debit Card,Hotel booking,December,12,Saturday,1,49,TXN1946,Q4 (Oct-Dec),Weekend,Very Large (5000+),Non-Essential,62106,7,303.81
2024-12-08,Food & Dining,2570,UPI,Swiggy delivery,December,12,Sunday,1,49,TXN1947,Q4 (Oct-Dec),Weekend,Large (2000-5000),Non-Essential,64676,8,6.78
2024-12-08,Shopping,3764,Credit Card,Myntra order,December,12,Sunday,1,49,TXN1948,Q4 (Oct-Dec),Weekend,Large (2000-5000),Non-Essential,68440,8,56.39
2024-12-08,Education,1312,Debit Card,Stationery,December,12,Sunday,1,49,TXN1949,Q4 (Oct-Dec),Weekend,Medium (500-2000),Essential,69752,8,-45.49
2024-12-09,Food & Dining,2094,Cash,Swiggy delivery,December,12,Monday,0,50,TXN1950,Q4 (Oct-Dec),Weekday,Large (2000-5000),Non-Essential,71846,9,-13.0
2024-12-09,Transportation,665,UPI,Petrol,December,12,Monday,0,50,TXN1951,Q4 (Oct-Dec),Weekday,Medium (500-2000),Non-Essential,72511,9,-72.37
2024-12-09,Entertainment,690,Debit Card,Gaming,December,12,Monday,0,50,TXN1952,Q4 (Oct-Dec),Weekday,Medium (500-2000),Non-Essential,73201,9,-71.33
2024-12-10,Transportation,75,Credit Card,Metro card recharge,December,12,Tuesday,0,50,TXN1955,Q4 (Oct-Dec),Weekday,Small (<500),Non-Essential,73276,10,-96.88
2024-12-10,Shopping,7325,Debit Card,Electronics,December,12,Tuesday,0,50,TXN1953,Q4 (Oct-Dec),Weekday,Very Large (5000+),Non-Essential,80601,10,204.34
2024-12-10,Food & Dining,527,Debit Card,Restaurant dinner,December,12,Tuesday,0,50,TXN1954,Q4 (Oct-Dec),Weekday,Medium (500-2000),Non-Essential,81128,10,-78.1
2024-12-11,Food & Dining,2108,Debit Card,Swiggy delivery,December,12,Wednesday,0,50,TXN1956,Q4 (Oct-Dec),Weekday,Large (2000-5000),Non-Essential,83236,11,-12.42
2024-12-11,Transportation,318,UPI,Metro card recharge,December,12,Wednesday,0,50,TXN1957,Q4 (Oct-Dec),Weekday,Small (<500),Non-Essential,83554,11,-86.79
2024-12-11,Shopping,2270,Debit Card,Home decor,December,12,Wednesday,0,50,TXN1958,Q4 (Oct-Dec),Weekday,Large (2000-5000),Non-Essential,85824,11,-5.69
2024-12-12,Food & Dining,877,UPI,Swiggy delivery,December,12,Thursday,0,50,TXN1959,Q4 (Oct-Dec),Weekday,Medium (500-2000),Non-Essential,86701,12,-63.56
2024-12-12,Transportation,121,Credit Card,Ola cab,December,12,Thursday,0,50,TXN1960,Q4 (Oct-Dec),Weekday,Small (<500),Non-Essential,86822,12,-94.97
2024-12-12,Shopping,6544,UPI,Myntra order,December,12,Thursday,0,50,TXN1961,Q4 (Oct-Dec),Weekday,Very Large (5000+),Non-Essential,93366,12,171.89
2024-12-12,Groceries,1454,UPI,BigBasket order,December,12,Thursday,0,50,TXN1962,Q4 (Oct-Dec),Weekday,Medium (500-2000),Essential,94820,12,-39.59
2024-12-13,Food & Dining,1724,UPI,Zomato order,December,12,Friday,0,50,TXN1963,Q4 (Oct-Dec),Weekday,Medium (500-2000),Non-Essential,96544,13,-28.37
2024-12-13,Transportation,275,Debit Card,Uber ride,December,12,Friday,0,50,TXN1964,Q4 (Oct-Dec),Weekday,Small (<500),Non-Essential,96819,13,-88.57
2024-12-13,Shopping,2678,UPI,Clothes shopping,December,12,Friday,0,50,TXN1965,Q4 (Oct-Dec),Weekday,Large (2000-5000),Non-Essential,99497,13,11.27
2024-12-13,Utilities,1114,UPI,Water bill,December,12,Friday,0,50,TXN1966,Q4 (Oct-Dec),Weekday,Medium (500-2000),Essential,100611,13,-53.72
2024-12-14,Food & Dining,2454,UPI,Zomato order,December,12,Saturday,1,50,TXN1971,Q4 (Oct-Dec),Weekend,Large (2000-5000),Non-Essential,103065,14,1.96
2024-12-14,Transportation,222,Credit Card,Metro card recharge,December,12,Saturday,1,50,TXN1970,Q4 (Oct-Dec),Weekend,Small (<500),Non-Essential,103287,14,-90.78
2024-12-14,Shopping,6977,UPI,Clothes shopping,December,12,Saturday,1,50,TXN1969,Q4 (Oct-Dec),Weekend,Very Large (5000+),Non-Essential,110264,14,189.88
2024-12-14,Health,4746,UPI,Gym membership,December,12,Saturday,1,50,TXN1968,Q4 (Oct-Dec),Weekend,Large (2000-5000),Essential,115010,14,97.19
2024-12-14,Utilities,2195,UPI,Internet bill,December,12,Saturday,1,50,TXN1967,Q4 (Oct-Dec),Weekend,Large (2000-5000),Essential,117205,14,-8.8
2024-12-15,Food & Dining,2229,Debit Card,Zomato order,December,12,Sunday,1,50,TXN1972,Q4 (Oct-Dec),Weekend,Large (2000-5000),Non-Essential,119434,15,-7.39
2024-12-15,Transportation,486,Credit Card,Uber ride,December,12,Sunday,1,50,TXN1973,Q4 (Oct-Dec),Weekend,Small (<500),Non-Essential,119920,15,-79.81
2024-12-15,Travel,14692,Debit Card,Train ticket,December,12,Sunday,1,50,TXN1974,Q4 (Oct-Dec),Weekend,Very Large (5000+),Non-Essential,134612,15,510.43
2024-12-16,Food & Dining,1979,UPI,Cafe coffee,December,12,Monday,0,51,TXN1975,Q4 (Oct-Dec),Weekday,Medium (500-2000),Non-Essential,136591,16,-17.78
2024-12-16,Transportation,351,Debit Card,Bus ticket,December,12,Monday,0,51,TXN1976,Q4 (Oct-Dec),Weekday,Small (<500),Non-Essential,136942,16,-85.42
2024-12-16,Shopping,1608,Net Banking,Clothes shopping,December,12,Monday,0,51,TXN1977,Q4 (Oct-Dec),Weekday,Medium (500-2000),Non-Essential,138550,16,-33.19
2024-12-17,Food & Dining,1600,UPI,Zomato order,December,12,Tuesday,0,51,TXN1978,Q4 (Oct-Dec),Weekday,Medium (500-2000),Non-Essential,140150,17,-33.52
2024-12-17,Transportation,51,Debit Card,Auto rickshaw,December,12,Tuesday,0,51,TXN1979,Q4 (Oct-Dec),Weekday,Small (<500),Non-Essential,140201,17,-97.88
2024-12-17,Shopping,3239,Credit Card,Home decor,December,12,Tuesday,0,51,TXN1980,Q4 (Oct-Dec),Weekday,Large (2000-5000),Non-Essential,143440,17,34.57
2024-12-17,Utilities,2156,Debit Card,DTH recharge,December,12,Tuesday,0,51,TXN1981,Q4 (Oct-Dec),Weekday,Large (2000-5000),Essential,145596,17,-10.42
2024-12-18,Transportation,609,UPI,Metro card recharge,December,12,Wednesday,0,51,TXN1982,Q4 (Oct-Dec),Weekday,Medium (500-2000),Non-Essential,146205,18,-74.7
2024-12-18,Utilities,1449,Debit Card,Gas cylinder,December,12,Wednesday,0,51,TXN1983,Q4 (Oct-Dec),Weekday,Medium (500-2000),Essential,147654,18,-39.8
2024-12-19,Shopping,7360,Cash,Amazon purchase,December,12,Thursday,0,51,TXN1987,Q4 (Oct-Dec),Weekday,Very Large (5000+),Non-Essential,155014,19,205.79
2024-12-19,Transportation,261,Credit Card,Uber ride,December,12,Thursday,0,51,TXN1986,Q4 (Oct-Dec),Weekday,Small (<500),Non-Essential,155275,19,-89.16
2024-12-19,Health,3037,Credit Card,Gym membership,December,12,Thursday,0,51,TXN1984,Q4 (Oct-Dec),Weekday,Large (2000-5000),Essential,158312,19,26.18
2024-12-19,Entertainment,927,UPI,Gaming,December,12,Thursday,0,51,TXN1985,Q4 (Oct-Dec),Weekday,Medium (500-2000),Non-Essential,159239,19,-61.48
2024-12-20,Food & Dining,1177,UPI,Cafe coffee,December,12,Friday,0,51,TXN1988,Q4 (Oct-Dec),Weekday,Medium (500-2000),Non-Essential,160416,20,-51.1
2024-12-20,Transportation,109,UPI,Metro card recharge,December,12,Friday,0,51,TXN1989,Q4 (Oct-Dec),Weekday,Small (<500),Non-Essential,160525,20,-95.47
2024-12-20,Shopping,6160,Debit Card,Myntra order,December,12,Friday,0,51,TXN1990,Q4 (Oct-Dec),Weekday,Very Large (5000+),Non-Essential,166685,20,155.94
2024-12-20,Health,700,Credit Card,Gym membership,December,12,Friday,0,51,TXN1991,Q4 (Oct-Dec),Weekday,Medium (500-2000),Essential,167385,20,-70.92
2024-12-21,Food & Dining,2411,Credit Card,Zomato order,December,12,Saturday,1,51,TXN1992,Q4 (Oct-Dec),Weekend,Large (2000-5000),Non-Essential,169796,21,0.17
2024-12-21,Transportation,750,Debit Card,Metro card recharge,December,12,Saturday,1,51,TXN1993,Q4 (Oct-Dec),Weekend,Medium (500-2000),Non-Essential,170546,21,-68.84
2024-12-21,Shopping,2154,Credit Card,Amazon purchase,December,12,Saturday,1,51,TXN1994,Q4 (Oct-Dec),Weekend,Large (2000-5000),Non-Essential,172700,21,-10.51
2024-12-21,Entertainment,2150,UPI,Movie tickets,December,12,Saturday,1,51,TXN1995,Q4 (Oct-Dec),Weekend,Large (2000-5000),Non-Essential,174850,21,-10.67
2024-12-22,Transportation,183,Credit Card,Petrol,December,12,Sunday,1,51,TXN1998,Q4 (Oct-Dec),Weekend,Small (<500),Non-Essential,175033,22,-92.4
2024-12-22,Entertainment,768,Credit Card,Amazon Prime,December,12,Sunday,1,51,TXN1996,Q4 (Oct-Dec),Weekend,Medium (500-2000),Non-Essential,175801,22,-68.09
2024-12-22,Food & Dining,3597,UPI,Zomato order,December,12,Sunday,1,51,TXN1997,Q4 (Oct-Dec),Weekend,Large (2000-5000),Non-Essential,179398,22,49.45
2024-12-23,Shopping,6916,Credit Card,Electronics,December,12,Monday,0,52,TXN2002,Q4 (Oct-Dec),Weekday,Very Large (5000+),Non-Essential,186314,23,187.35
2024-12-23,Food & Dining,966,Debit Card,Restaurant dinner,December,12,Monday,0,52,TXN2001,Q4 (Oct-Dec),Weekday,Medium (500-2000),Non-Essential,187280,23,-59.86
2024-12-23,Utilities,2437,Cash,Electricity bill,December,12,Monday,0,52,TXN1999,Q4 (Oct-Dec),Weekday,Large (2000-5000),Essential,189717,23,1.25
2024-12-23,Entertainment,695,UPI,Amazon Prime,December,12,Monday,0,52,TXN2000,Q4 (Oct-Dec),Weekday,Medium (500-2000),Non-Essential,190412,23,-71.12
2024-12-24,Food & Dining,1125,UPI,Restaurant dinner,December,12,Tuesday,0,52,TXN2003,Q4 (Oct-Dec),Weekday,Medium (500-2000),Non-Essential,191537,24,-53.26
2024-12-24,Transportation,482,Debit Card,Petrol,December,12,Tuesday,0,52,TXN2004,Q4 (Oct-Dec),Weekday,Small (<500),Non-Essential,192019,24,-79.97
2024-12-24,Entertainment,614,Debit Card,Concert tickets,December,12,Tuesday,0,52,TXN2005,Q4 (Oct-Dec),Weekday,Medium (500-2000),Non-Essential,192633,24,-74.49
2024-12-24,Utilities,583,UPI,Water bill,December,12,Tuesday,0,52,TXN2006,Q4 (Oct-Dec),Weekday,Medium (500-2000),Essential,193216,24,-75.78
2024-12-24,Groceries,1058,Debit Card,Vegetable market,December,12,Tuesday,0,52,TXN2007,Q4 (Oct-Dec),Weekday,Medium (500-2000),Essential,194274,24,-56.04
2024-12-25,Shopping,3845,UPI,Flipkart order,December,12,Wednesday,0,52,TXN2008,Q4 (Oct-Dec),Weekday,Large (2000-5000),Non-Essential,198119,25,59.75
2024-12-25,Entertainment,1937,Credit Card,Spotify premium,December,12,Wednesday,0,52,TXN2009,Q4 (Oct-Dec),Weekday,Medium (500-2000),Non-Essential,200056,25,-19.52
2024-12-26,Food & Dining,1238,UPI,Lunch with friends,December,12,Thursday,0,52,TXN2010,Q4 (Oct-Dec),Weekday,Medium (500-2000),Non-Essential,201294,26,-48.56
2024-12-26,Transportation,421,UPI,Uber ride,December,12,Thursday,0,52,TXN2011,Q4 (Oct-Dec),Weekday,Small (<500),Non-Essential,201715,26,-82.51
2024-12-26,Health,2291,Credit Card,Gym membership,December,12,Thursday,0,52,TXN2012,Q4 (Oct-Dec),Weekday,Large (2000-5000),Essential,204006,26,-4.81
2024-12-27,Education,8450,UPI,Stationery,December,12,Friday,0,52,TXN2016,Q4 (Oct-Dec),Weekday,Very Large (5000+),Essential,212456,27,251.08
2024-12-27,Food & Dining,2473,Cash,Lunch with friends,December,12,Friday,0,52,TXN2019,Q4 (Oct-Dec),Weekday,Large (2000-5000),Non-Essential,214929,27,2.75
2024-12-27,Transportation,661,Credit Card,Uber ride,December,12,Friday,0,52,TXN2018,Q4 (Oct-Dec),Weekday,Medium (500-2000),Non-Essential,215590,27,-72.54
2024-12-27,Shopping,906,Credit Card,Myntra order,December,12,Friday,0,52,TXN2017,Q4 (Oct-Dec),Weekday,Medium (500-2000),Non-Essential,216496,27,-62.36
2024-12-27,Utilities,2393,Debit Card,Mobile recharge,December,12,Friday,0,52,TXN2015,Q4 (Oct-Dec),Weekday,Large (2000-5000),Essential,218889,27,-0.58
2024-12-27,Groceries,3321,Debit Card,BigBasket order,December,12,Friday,0,52,TXN2014,Q4 (Oct-Dec),Weekday,Large (2000-5000),Essential,222210,27,37.98
2024-12-27,Health,1739,Debit Card,Gym membership,December,12,Friday,0,52,TXN2013,Q4 (Oct-Dec),Weekday,Medium (500-2000),Essential,223949,27,-27.75
2024-12-28,Food & Dining,3336,Credit Card,Swiggy delivery,December,12,Saturday,1,52,TXN2020,Q4 (Oct-Dec),Weekend,Large (2000-5000),Non-Essential,227285,28,38.6
2024-12-28,Transportation,654,Cash,Metro card recharge,December,12,Saturday,1,52,TXN2021,Q4 (Oct-Dec),Weekend,Medium (500-2000),Non-Essential,227939,28,-72.83
2024-12-28,Shopping,4566,Debit Card,Myntra order,December,12,Saturday,1,52,TXN2022,Q4 (Oct-Dec),Weekend,Large (2000-5000),Non-Essential,232505,28,89.71
2024-12-28,Entertainment,3541,Debit Card,Amazon Prime,December,12,Saturday,1,52,TXN2023,Q4 (Oct-Dec),Weekend,Large (2000-5000),Non-Essential,236046,28,47.12
2024-12-28,Utilities,1237,UPI,Water bill,December,12,Saturday,1,52,TXN2024,Q4 (Oct-Dec),Weekend,Medium (500-2000),Essential,237283,28,-48.6
2024-12-28,Travel,13292,UPI,Holiday trip,December,12,Saturday,1,52,TXN2025,Q4 (Oct-Dec),Weekend,Very Large (5000+),Non-Essential,250575,28,452.26
2024-12-29,Food & Dining,2152,Credit Card,Cafe coffee,December,12,Sunday,1,52,TXN2026,Q4 (Oct-Dec),Weekend,Large (2000-5000),Non-Essential,252727,29,-10.59
2024-12-29,Transportation,784,UPI,Uber ride,December,12,Sunday,1,52,TXN2027,Q4 (Oct-Dec),Weekend,Medium (500-2000),Non-Essential,253511,29,-67.43
2024-12-29,Groceries,2897,Debit Card,BigBasket order,December,12,Sunday,1,52,TXN2028,Q4 (Oct-Dec),Weekend,Large (2000-5000),Essential,256408,29,20.36
2024-12-30,Entertainment,1414,UPI,Spotify premium,December,12,Monday,0,1,TXN2030,Q4 (Oct-Dec),Weekday,Medium (500-2000),Non-Essential,257822,30,-41.25
2024-12-30,Food & Dining,1015,UPI,Zomato order,December,12,Monday,0,1,TXN2031,Q4 (Oct-Dec),Weekday,Medium (500-2000),Non-Essential,258837,30,-57.83
2024-12-30,Shopping,3610,UPI,Clothes shopping,December,12,Monday,0,1,TXN2029,Q4 (Oct-Dec),Weekday,Large (2000-5000),Non-Essential,262447,30,49.99
2024-12-30,Groceries,2821,Credit Card,D-Mart shopping,December,12,Monday,0,1,TXN2032,Q4 (Oct-Dec),Weekday,Large (2000-5000),Essential,265268,30,17.21
2024-12-31,Transportation,668,UPI,Petrol,December,12,Tuesday,0,1,TXN2033,Q4 (Oct-Dec),Weekday,Medium (500-2000),Non-Essential,265936,31,-72.25
2024-12-31,Education,1224,Debit Card,Coaching fees,December,12,Tuesday,0,1,TXN2034,Q4 (Oct-Dec),Weekday,Medium (500-2000),Essential,267160,31,-49.15
